y0 22807,237|48105,14129
yttria 49968,3909085|49968,3909092|49968,3909101
yttric 49968,3909109
yttrifer 49968,3909116
yttriou 49968,3909128
yttrium 49968,3909137|49968,3909145|49968,3909155
yttrocerit 49968,3909164
yttrocolumbit 49968,3909176
yttrotantalit 49968,3909191|49968,3909206
ytypographi 49400,409
yu 20749,1472|21178,1472|21190,374|21190,2918|21190,3406|21190,3956|21190,4218|21192,12969|21200,374|21200,2918|21200,3406|21200,3956|21200,4218|21209,13187|21210,13187|21211,13187|21216,2813|21354,4781|21354,5424|21354,6401|21354,6669|21359,1863|21446,762|21446,1386|21446,1753|21446,2865|21446,3134|21480,1525|21480,2135|21480,3624|21480,3789|21490,1863|21511,2481|21514,4864|21514,5507|21514,6484|21514,6752|21516,1525|21516,2135|21516,3624|21516,3789|21521,9558|21581,1664|21658,5707|21658,6376|21658,7394|21658,7675|21792,934|22045,811|22388,94|22388,375|22388,532|22388,669|22388,1027|22388,1231|22388,1360|22388,1498|22388,1618|22388,1867|22388,1873|22388,2026|22388,2202|22388,2488|22388,2770|22388,2987|22388,3204|22388,3312|22388,3468|22388,3690|22388,3832|22388,3952|22388,4131|22388,4480|22388,4711|22388,4950|22388,5205|22388,5448|22388,5743|22388,5931|22388,6169|22388,6468|22388,6748|22388,7074|22388,7283|22388,7555|22388,7774|22388,8028|22388,8222|22388,8438|22388,8474|22388,8798|22388,9039|22388,9156|22975,126|23387,4025|23645,1746|23645,2369|23645,2736|23645,3848|23645,4117|23762,1373|23762,1483|23762,2349|23762,2464|23843,1553|23843,1872|23946,2674|24006,4499|24006,4708|24006,4809|24131,2456|24131,3074|24131,4574|24131,4743|24403,1384|24403,1477|24403,2335|24403,2437|24694,1947|25124,2271|25124,2480|25124,2581|25143,185|25276,1455204|25276,3599655|25276,3599801|25276,3599949|25276,3600092|25276,3600241|25276,3600383|25276,3600531|25276,3600680|25276,3600824|25276,3600827|25276,3600985|25276,3600988|25276,3601149|25276,3601152|25276,3601313|25276,3601316|25276,3601479|25276,3601482|25276,3601631|25276,3601634|25276,3601800|25276,3601803|25276,3601971|25276,3601974|25276,3602136|25276,3602139|25276,3602303|25276,3602306|25276,3602455|25276,3602458|25276,3602617|25276,3602620|25276,3602783|25276,3602786|25276,3602946|25276,3602949|25276,3603109|25276,3603112|25276,3603274|25276,3603277|25276,3603439|25276,3603442|25276,3603606|25276,3603609|25276,3603774|25276,3603777|25276,3603944|25276,3603947|25276,3604108|25276,3604111|25276,3604269|25276,3604272|25276,3604428|25276,3604431|25276,3604590|25276,3604593|25276,3604746|25276,3604897|25276,3605037|25276,3605166|25276,3605295|25276,3605424|25276,3605553|25308,1440|25308,1773|25340,1544|25340,2030|25575,4534|25739,24632|26096,1540|26096,2645|26244,2800|26352,8825|26372,422|26386,6127|26386,10328|26461,973|26814,312|26987,18643|26987,18656|27429,1408|27429,1501|27429,2334|27429,2436|27651,174|27861,1121|27901,71|27901,218|28117,417|28200,252|28464,18158|28464,18219|28549,190|28677,1947|28677,7067|28677,12187|29022,4215|29074,1746|29074,2369|29074,2736|29074,3848|29074,4117|29195,416|29208,5620|29208,5918|29260,2988|29260,3170|29260,3189|29260,3423|29260,3650|29260,4082|29273,8172|29273,10208|29273,11097|29691,62266|29758,2984|29758,3638|29758,7950|29758,8878|29758,10594|29758,10869|29758,11427|29819,2022|29843,27559|29843,27768|29843,27869|30088,2646|30093,2152|30443,9|30443,33|30443,59|30601,5528|30601,7670|30808,18905|30909,461|31035,251|31138,129|31461,544|31955,15|31955,44|31955,556|31955,739|31955,935|31955,1158|31955,1331|31955,1471|31955,1591|31955,1708|31955,1853|31955,2019|31955,2160|31955,2385|31955,2547|31955,2789|31955,2906|32160,425|32221,18643|32221,18656|32231,576|32231,603|32489,5027|32638,3326|32967,804|33774,254|33857,5528|33857,7670|34226,3464|34226,5602|34234,283|34510,620|34573,1815|34853,3755|34942,3193|34942,3510|34942,3592|34942,5887|34942,8738|34942,9939|34942,11524|34942,13808|34942,13952|34942,15547|34942,15556|34942,15569|34942,15582|34942,15594|34942,15602|34942,15614|35211,1815|35531,153|35571,1320|35730,902|35818,143|35818,1920|35818,2549|35818,4536|35818,6181|35818,7308|35818,8252|35818,9375|35818,10138|35818,10580|35818,11648|35818,11821|36050,3031|36267,1373|36267,1479|36267,2345|36267,2460|36470,416|36549,2456|36549,3074|36549,4574|36549,4743|36700,546|36779,1508|36779,3238|36779,3660|36779,13759|36813,1408|36813,1501|36813,2334|36813,2436|36864,1056|37243,1720|37458,10256|38264,1384|38264,1477|38264,2335|38264,2437|38959,899|39060,3515|39060,8300|39064,12552|39064,19067|39162,1373|39162,1483|39162,2349|39162,2464|39287,5098|39287,5307|39287,5408|39466,1805|39690,6123|39690,92913|39690,123571|39690,123794|39893,1540|39982,1717|40293,542|40400,929|40951,3557|40951,7137|41398,750|41398,2273|41398,31439|41485,310|41514,422|41527,84|42045,2549|42045,2804|42163,1384|42163,1477|42163,2335|42163,2437|42196,4693|42196,4696|42196,6622|42196,6625|42196,11106|42196,71329|42196,121946|42196,121949|42196,472982|42196,1021694|42196,1021697|42196,1052917|42196,1052920|42196,1305319|42196,1314716|42196,1324392|42196,1324395|42196,1511110|42196,1797466|42196,2018969|42196,2019098|42196,2019227|42196,2019356|42196,2056444|42196,2056447|42196,2056606|42196,2056609|42196,2060284|42196,2060287|42196,2067712|42196,2067861|42196,2119410|42196,2323905|42196,2323908|42196,2507385|42196,2507388|42196,2559003|42196,2589880|42196,2589883|42196,2664930|42196,2664933|42196,2729329|42196,2729332|42196,2781169|42196,2781172|42196,2813081|42196,2813084|42196,2813246|42196,2813249|42196,2925813|42196,2925816|42196,2940941|42196,2980964|42196,2980967|42196,3248628|42196,3248631|42196,3248793|42196,3248796|42196,3308220|42196,3308223|42196,3391200|42196,3391203|42196,3426355|42196,3426358|42303,422|42372,31942|42372,32106|42495,748|42495,970|42495,1194|42594,5098|42594,5307|42594,5408|43094,4471|43158,1770|43158,7114|43174,973|43404,7827|43404,7959|43545,62960|43545,109807|43545,120060|43545,120378|43545,416971|43545,417277|43545,419024|43545,420193|43765,21613|43765,21955|43765,22379|43765,22774|43765,24003|43918,5718|43927,209|43927,1974|44156,21297|44180,1752|44410,2271|44410,2480|44410,2581|44607,104|44727,422|44798,4883|44798,5124|44880,1373|44880,1479|44880,2345|44880,2460|44916,1384|44916,1477|44916,2335|44916,2437|45022,129|45498,27559|45498,27768|45498,27869|45514,5187|45567,2595|45580,3543|45612,472|45612,1233|45612,2849|45612,2884|45612,4226|45612,4261|45705,2844|45852,9381|45897,42|46323,3242|46323,3292|46440,8892|46440,14710|46540,887|46563,4025|47198,1143|47198,1394|47198,1677|47198,2015|47198,2164|47198,2395|47198,2657|47302,37648|47302,37798|47302,38746|47621,1342|47621,1434|47621,2267|47621,2368|47656,2103|47656,4708|47656,5226|47656,6922|47736,750|47736,2273|47736,31439|47759,2305|47759,5657|48083,18643|48083,18656|48099,588|48099,861|48099,7083|48099,8405|48099,46818|48099,47691|48099,51148|48210,19799|48398,71|48398,218|48400,521|48456,231|48721,4896|49019,131|49028,171|49271,1823|49432,2103|49432,4708|49432,5226|49432,6922|49808,580|49887,168|50787,8776|50816,915|51016,194|51046,7969|51308,3662|51414,147|51453,82084|52234,4210|52504,2581|52504,7645|52722,73|52785,2596|52864,10673|52864,18948|52864,19877|52864,21365|53085,3777|53432,415|53590,1947|53590,7067|53590,12187|53620,2034|53828,7556|53828,7877|53873,5266|53904,63|53904,2946|53904,3266|53928,3517|53959,3517|53972,6708|53989,3873|54045,7703|54047,3178|54047,3477|54052,2857|54089,3517|54106,7703|54128,5266|54326,7561|54326,7882|54333,2857|54431,5307|54431,5606|54458,3337|54539,3873|54543,3733|54566,3443|54616,6708|54618,63|54618,2946|54618,3266|54685,8931|54685,9230|54748,3337|54767,4338|54887,3517|54980,3733|55024,3178|55024,3477|55077,3443|55154,9237|55187,5307|55187,5606|55192,4338|55233,7561|55233,7882|55245,3111|55261,3888|55296,4383|55296,4568|55310,2363|55370,3590|55376,1821|55383,3429|55383,3631|55383,3711|55384,3111
yuallison 20375,3720|21018,3720
yuan 21960,233|22656,4688|25088,8162|26352,8777|28621,803|29548,1876|30088,4105|32149,803|34942,15622|34942,15636|34942,15972|35071,3930|36679,7447|36679,7685|36679,9501|36679,10260|36679,11339|36679,14425|36779,2147|36779,8743|38491,589|39874,41422|43113,8835|47976,9810|48098,1907|48424,3930|49338,132067|49968,861048|49968,861053|49968,3909223|49968,3909228|49968,3909235|50516,4570|54023,15400|54456,5439|54842,15400|55031,5439|55306,3712
yuanbo 34942,6104
yuanfan 36779,8302
yuanfang 24205,1276|25012,2872|34396,2490|36679,8774|41083,4202|53068,4202
yuanfeng 26386,9674
yuang 29088,2016
yuanlong 43545,339905
yuanm9 54023,15435|54842,15435
yuanyuan 22685,13458|31925,1445|31925,2030|41083,6068|41083,8232|52394,1445|52394,2030|53068,6068|53068,8232
yuanzh 36779,2707
yuasa 52350,5299|52658,5299
yuassoci 25340,1410|39893,1409
yuba 35502,5708|42469,3369|42469,3422|42469,4682|48591,16489
yubo 21795,239|29819,2403|34176,220|43021,231|44813,239|46830,231|47656,2673|47656,4472|47656,4717|47656,4838|47656,5623|49432,2673|49432,4472|49432,4717|49432,4838|49432,5623|50897,239|53620,2043|53620,2167|53928,3896|53959,3526|53959,3650|54089,3896|54887,3526|54887,3650
yubok 21795,252|34176,230|43021,241|44813,252|46830,241|50897,252
yuca 49968,3909241|49968,3909246
yucaipa 49968,861060|49968,861068
yucao 34942,13634
yucatan 49968,861078
yucatec 49968,861086|49968,861094|49968,861125
yucatecan 49968,861104|49968,861114
yucca 23104,17|24253,2|24253,86|25276,296304|30425,81|38751,2|38751,96|40746,31|40818,2|40818,84|42196,561441|45459,21|48868,29|49105,79|49489,2|49489,81|49607,77|49968,3909252|49968,3909258|49968,3909266|51017,83
yucch 49968,3909273
yuch 49968,3909279
yucheng 29273,2341|31337,3082|34344,5986|41475,3082|47641,172
yuchi 49968,861134|49968,861140|49968,3909301
yuchier 49968,3909284
yuchiest 49968,3909292
yuck 47625,10670|49968,3909307|49968,3909312|49968,3909373|49968,3909381
yucker 49968,3909319|49968,3909326
yucki 37506,2032|49968,3909351|49968,3909361|49968,3909387
yuckier 49968,3909334
yuckiest 49968,3909342
yuda 34399,4187|45514,7966|53972,9487|54616,9487|54678,5644|54901,5644
yudel 47850,12248
yudelson 31403,13714
yudhist 46440,2666
yudien 47961,12037|47961,12258|47961,12336|47961,12450
yudith 44026,27986
yudof 36889,17806
yue 29819,2393|34942,14640|34942,15598|34942,15647|34942,15724|34942,15984|36774,276|36779,2895|36779,5547|36779,13388|36779,13624|39064,12548|39064,19063|40951,3553|41398,32149|42372,3321|42372,8751|42372,10349|42372,10701|42372,11627|42372,30856|42372,32595|46323,5080|47656,5613|47736,32149|48179,5079|49432,5613|53928,3886|54023,15457|54089,3886|54842,15457|55318,1441
yuefeic_chen_11715667_chloechen 22012,186|22012,1264|22012,1445|22012,2150|31046,191|31046,2903|31046,3099|31046,4151|31704,185|31704,2791|31704,2972|31704,4234|32020,186|32020,1264|32020,1445|32020,2416|34869,194|34869,1844|34869,2041|34869,2998|38399,186|38399,3618|38399,3799|38399,4606|38659,185|38659,1258|38659,1438|38659,3332|39946,185|39946,1549|39946,1730|39946,2992|40344,2940|44457,191|44457,1218|44457,1413|44457,2465|48441,192|48441,1444|48441,1640|48441,2597|50159,186|50159,3248|50159,3429|50159,5864|51013,185|51013,4364|51013,4544|51013,5495
yueh 32638,3333|34942,14975|36779,1515
yuem 34942,15606
yuen 25276,3605692|31615,2516|41725,6010|41725,33896|42196,352271|43486,4102|45835,1500
yuer 28872,30310
yuet 21192,788|21192,8373|21192,8570|21209,758|21209,8592|21209,8789|21210,758|21210,8592|21210,8789|21211,758|21211,8592|21211,8789|24283,109|37458,7773
yuetan 37458,7737
yuewei 26339,999|40694,3169
yuey6 39064,19228
yufang 31050,85
yufei 49244,688
yuft 49968,3909393
yug 40951,8396|49968,3909409
yuga 49968,861147|49968,861152|49968,861159|49968,3909398|49968,3909403
yugandhar 36779,10001
yugi 25276,1243317|25276,1243476|25276,1243642|25276,1243808|25276,1243959|42196,831376|42196,832049|42196,2672746|42196,3152463|42196,3480543
yugo 36817,1689|39072,12841|49968,861165|49968,861170
yugoslav 49968,861177|49968,861186|49968,861246|49968,861257
yugoslavia 23960,21624|23960,21717|23960,22030|25647,2395|25647,2498|26378,19157|31034,7597|34489,1145|35349,2082|35349,2165|35349,2267|36817,1572|39072,2838|39072,3179|39072,12724|49968,861197|49968,861208
yugoslavian 49968,861221|49968,861233
yuguang 44601,8919
yugund 24113,18576|28977,30434|28977,30514|28977,30594|28977,30674|28977,30754|28977,30834|31372,2788|35826,56597|35826,56614|35826,56708|35826,56900|35826,56930|35826,56953|35826,56977|35826,57000|35826,57022|38713,7889|44384,7891|44655,936
yuh 36288,539|41398,2418|41398,33777|41398,34036|41398,34325|41398,34419|43094,4486|47736,2418|47736,33777|47736,34036|47736,34325|47736,34419
yuha 49968,861267|49968,861273
yuhan 34942,5314|36779,6485
yuhang 34942,5895
yuhao 34942,4094|34942,15995|51703,3947
yuheng 21267,806|21267,1209|21591,1400|21639,806|21639,1209|33843,13269|35099,1755|35099,2157|35143,13269|40297,1755|40297,2157|44728,1548|47386,1548|53827,155|53827,3145|53924,8432|54134,7820|54242,8432|54294,3258|54294,3661|54320,3212|54320,8625|54456,9732|54613,3258|54613,3661|54813,9044|54877,155|54877,3145|54960,3212|54960,8625|55031,9732|55084,7820|55155,9044
yuhong 29088,1800
yuichiro 28394,1093|49132,3164
yuill 23559,7663|26386,16673|26386,48888|34532,7663|49968,861281|49968,861288
yuje 36779,7468
yuji 34399,3956|34942,16008|34942,16175|45514,7742|49968,861297|49968,861302|53972,9263|54616,9263|54678,5413|54901,5413
yuk 25276,1190082|25276,1190222|25276,1885915|25276,1886315|34709,908|42196,540081|42196,540221|42196,2332436|42196,3315790|45425,347453|49968,861309|49968,3909453|49968,3909477|49968,3909502
yuka 25276,1640924|42196,375651
yukaghir 49968,861315|49968,861324|49968,861335
yukagir 49968,861345|49968,861353
yukal 47568,2022
yukata 49968,3909414|49968,3909421
yuke 49968,3909429|49968,3909434|49968,3909440|49968,3909446
yuker 49915,62242
yuki 20654,1533|22463,12330|35769,29|35769,63|41884,8|41884,90|45609,8|45609,82|46497,71|47625,10675|52897,43
yukich 23478,20262
yukina 25276,3602968|25276,3603131|42196,2813268|42196,2980986
yukio 49968,861362|49968,861368
yukitoy 30768,45869|44420,8986|46832,9753|46941,156335
yukki 49968,3909485
yukkier 49968,3909460
yukkiest 49968,3909468
yukmouth 25276,3605855|42196,2584630
yuko 49968,3909491|49968,3909496
yukon 25276,2670391|42196,3037098|48314,98723|49968,861376|49968,861382
yuktanon 25536,2127|29152,2127
yul 49968,861390
yul13_connectk 51814,1595
yul13_projectreport_yu_afshin 51814,1524|51814,1560
yul13_submit_info 51814,1622
yulan 49968,861396|49968,861402|49968,3909507|49968,3909513|49968,3909521
yule 25276,371868|40199,9403|42196,3883|47625,10680|49968,861410|49968,861415|49968,861422|49968,861428|49968,861436|49968,3909528|49968,3909533|49968,3909540
yuletid 25276,3606007|42196,3171157|49968,861442|49968,861451|49968,3909546|49968,3909555|49968,3909566
yuli 52807,16027
yulia 33062,20616
yulim 32919,3425|32919,10775
yulin 34942,16021
yulishka 24113,21529|28977,41929|31372,3696|35826,19468|35826,72901|35826,72917|35826,73316|35826,73509|42190,10633|42190,11033
yulishka5 35826,72683
yulma 49968,861461|49968,861467
yulong 25614,24|25614,139|29273,198|29273,2968|34344,5547|53288,207
yulun 52529,21991|52864,11515
yulvess 39791,8110
yum 20539,3454|20715,3463|20716,1035|20766,3454|21015,1035|21044,3463|34942,15661
yuma 25276,22772|42196,1370777|49968,861475|49968,861480|49968,861508
yuman 49968,861487|49968,861493|49968,861501
yumeng 23275,2691|42768,2691|44810,33879|44810,34328|44810,37362
yummi 20404,4463|20534,2152|20567,1017|20618,3364|20661,988|20670,3332|20701,2143|20752,947|20966,1020|20986,3364|20998,1019|25276,3499921|25276,3499927|42196,939439|42196,939445|45375,4663|45375,4670|49968,3909584|49968,3909601|49968,3909611|49968,3909623
yummier 49968,3909576
yummiest 49968,3909592
yump 49968,3909629|49968,3909634|49968,3909656|49968,3909664
yumpi 49968,3909641|49968,3909648
yumtchi 45699,58735
yumuk 49968,861514|49968,861520
yun 26056,29740|26056,36045|26166,4242|26166,6865|27246,942|27299,2975|27428,3642|29691,62053|29867,686|34942,3417|34942,4105|35833,8|35833,27|35952,3605|38702,4345|38702,4913|38815,5081|39252,8|39252,27|39252,190|39252,765|40044,37700|40306,940|41842,1063|42257,322|43552,7912|44340,533|44588,19641|44588,20391|44660,8|44660,27|46789,8|46789,27|46789,204|46789,432|46789,650|46789,855|46789,1018|46789,1304|46789,1546|46789,1782|46789,1991|46789,2173|46997,5081|47662,4242|47662,6865|47759,4815|48099,34007|48099,36751|48099,36944|48099,37095|48099,37828|48099,40883|48099,41930|48820,8|48820,27|49069,549|49968,861528|50869,5081|52864,8263|52864,19636|53026,8|53026,27|53026,190|53026,765
yuna 25276,1248074|42196,3395520
yunan 21216,2502|23843,336|23843,723|23843,1104|23843,1588|23843,1911|23843,2258|23843,2621|24822,1520|26987,3751|26987,9048|26987,9660|26987,10555|26987,10793|28464,1695|28464,18236|28927,1544|29347,368|29819,2057|29819,2244|29819,2428|29819,2603|29843,5055|29911,2346|30093,1962|32221,3751|32221,9048|32221,9660|32221,10555|32221,10793|34573,2002|34624,2346|34853,3444|35070,2248|35211,2002|37539,804|38588,368|40190,2846|40953,804|45268,1401|45268,1792|45443,368|45498,5055|45815,1520|46075,302|46973,1832|47604,1832|47656,1|47656,14|47656,1920|47656,2151|47656,2475|47656,2710|47656,2936|47656,3260|47656,3478|47656,3696|47656,3994|47656,4536|47656,4739|47656,4861|47656,5054|47656,5261|47656,5424|47656,5648|47656,5870|47656,6360|47892,2846|48083,3751|48083,9048|48083,9660|48083,10555|48083,10793|49432,1|49432,14|49432,1920|49432,2151|49432,2475|49432,2710|49432,2936|49432,3260|49432,3478|49432,3696|49432,3994|49432,4536|49432,4739|49432,4861|49432,5054|49432,5261|49432,5424|49432,5648|49432,5870|49432,6360|53620,2068|53620,2190|53620,2400|53837,5768|53837,5842|53837,6088|53850,4038|53868,131|53868,3077|53869,2843|53873,4955|53928,3552|53928,3738|53928,3921|53928,4095|53933,7262|53959,3551|53959,3673|53959,3883|53990,7919|54001,3781|54019,3459|54023,3201|54039,4755|54045,7890|54089,3552|54089,3738|54089,3921|54089,4095|54092,4651|54106,7890|54126,7261|54128,4955|54157,5143|54180,4038|54192,3403|54264,34|54264,2927|54264,3000|54264,3246|54289,4116|54289,6340|54299,3107|54309,4870|54310,7544|54316,5242|54323,2976|54331,131|54331,3077|54348,7556|54423,9|54423,2824|54423,2858|54423,2938|54431,8632|54431,8706|54431,8952|54446,99|54446,3013|54458,3524|54487,4116|54487,6340|54528,4755|54535,4254|54576,3776|54581,7693|54582,99|54582,3013|54591,3459|54594,4684|54604,9|54604,2824|54604,2858|54604,2938|54657,3781|54670,7556|54684,3507|54712,3507|54715,2976|54748,3524|54754,2843|54841,3064|54842,3201|54850,2812|54867,3341|54875,7919|54887,3551|54887,3673|54887,3883|54918,4254|54963,4870|54967,3107|54972,3417|55026,3417|55029,4651|55056,3776|55095,5242|55101,4684|55137,3341|55138,34|55138,2927|55138,3000|55138,3246|55147,3403|55154,4018|55154,9424|55163,3064|55168,2812|55187,8632|55187,8706|55187,8952|55235,7262|55245,2800|55384,2800
yunanc 29843,5022|29843,5228|29911,2313|29911,2519|34624,2313|34624,2519|35070,2215|35070,2421|40190,2813|40190,3019|45268,1873|45268,1977|45498,5022|45498,5228|47656,7033|47892,2813|47892,3019|49432,7033|54023,3256|54299,3118|54423,5007|54604,5007|54842,3256|54967,3118
